lotid,logerror,transactiondate,aircond,style,basement,numbath,numbedroom,classbuild,qualitybuild,decktype,finishedarea1st,finishedarea,perimeterarea,totalarea,finishedareaEntry,countycode,numfireplace,numfullbath,garagenum,garagearea,tubflag,heatingtype,latitude,longitude,lotarea,poolnum,poolarea,citycode,countycode2,neighborhoodcode,regioncode,roomnum,storytype,num34bath,material,unitnum,year,numstories,fireplace,buildvalue,parcelvalue,taxyear,landvalue,totaltaxvalue,taxdelinquencyflag,taxdelinquencyyear,mypointer
11118061,,"",1,,,2,4,,6,,,2023,,,,6037,0,2,,,,2,34435034,-118534981,7328,1,,54311,3101,6952,96377,0,,,,1,1976,,,184317,247318,2016,63001,3608.25,"",,3549
10919796,,"",1,,,3,2,,7,,,1244,,,,6037,0,3,,,,2,34214017,-118338639,327819,1,,12447,3101,41131,96436,0,,,,1,1977,,,63990,113371,2015,49381,1428.08,"",,26195
12489247,,"",1,,,4,4,,7,,,2530,,,,6037,0,4,,,,2,33836596,-118128880,9168,,,46298,3101,274262,96242,0,,,,1,1943,,,228063,483775,2015,255712,5937.09,"",,24429
12079130,,"",1,,,3,4,,4,,,2709,,,,6037,0,3,,,,2,34164752,-118211090,8216,,,45457,3101,275130,96327,0,,,,1,1994,,,354580,600509,2015,245929,6791.09,"",,31811
10782567,,"",1,,,2,3,,8,,,1297,,,,6037,0,2,,,,2,34188400,-118550000,218846,1,,12447,3101,40548,96364,0,,,,1,1975,,,118000,354000,2016,236000,4272.77,"",,24585
12939482,-0.0629,2016-09-12,,,,2,3,,7,,,1220,,,,6037,0,2,,,,7,34074783,-117948860,8304,1,,14542,3101,,96523,0,,,,1,1957,,,117760,196531,2015,78771,2450.09,"",,34654
12559698,,"",1,,,1,0,,7,,,635,,,,6037,0,1,,,,2,33773700,-118193000,,1,,46298,3101,273486,96236,0,,,,1,1987,,,164600,210000,2015,45400,2733.88,"",,34492
10819485,,"",,,,2,4,,7,,,1845,,,,6037,0,2,,,,7,34210687,-118509924,11014,1,,12447,3101,32368,96355,0,,,,1,1950,,,51175,80325,2015,29150,1169.83,"",,509
11052969,,"",1,,,2,3,,8,,,1754,,,,6037,0,2,,,,2,34239495,-118478895,7889,1,,12447,3101,13017,96369,0,,,,1,1959,,,103000,518000,2016,415000,6325.42,"",,24402
17267440,,"",,,,3,4,,,,1147,1946,,,1147,6111,1,3,2,446,,,34179976,-118934690,8000,,,34278,2061,46736,96351,8,,,,,1964,2,,225543,451086,2015,225543,4828.72,"",,11909
12174466,,"",1,,,3,3,,4,,,2782,,,,6037,0,3,,,,2,34183959,-118110082,19876,1,,30187,3101,,96265,0,,,,1,1980,,,280549,390002,2015,109453,4889.93,"",,3891
12101528,,"",1,,,2,2,,4,,,1343,,,,6037,0,2,,,,2,34135500,-118142000,21832,,,47019,3101,275405,96294,0,,,,1,1973,,,127168,387425,2015,260257,5494.62,"",,26943
17152936,,"",,,,2.5,3,,,66,1042,1800,,,1042,6111,1,2,2,0,,,34178304,-119228891,2858,,,13150,2061,,97106,7,,1,,,1971,2,,420300,840600,2016,420300,10463.38,"",,22942
11098465,,"",1,,,2,3,,7,,,1229,,,,6037,0,2,,,,2,34221463,-118561707,5999,,,12447,3101,33183,96341,0,,,,1,1949,,,103943,298741,2015,194798,3747.08,"",,8379
14190446,,"",13,,,3,5,,,,,3052,,,,6059,0,3,2,600,,,33885432,-117804589,23400,1,,21412,1286,,97078,9,,,,,1975,1,,286589,948155,2015,661566,10467.92,"",,6686
17133453,,"",,,,2.5,3,,,,840,1715,,,840,6111,1,2,2,0,,,34222300,-119064956,,,,51239,2061,,97089,7,,1,,,1997,2,,163672,272781,2015,109109,2901.14,"",,1218
10858176,,"",1,,,3,3,,7,,,1840,,,,6037,0,3,,,,2,34151759,-118442643,6751,,,12447,3101,27080,96424,0,,,,1,1951,,,119643,432580,2015,312937,5315.94,"",,28146
14324490,,"",,,,2,3,,,,,1891,,,,6059,0,2,2,471,,,33592156,-117857998,8528,1,,53571,1286,28119,96957,6,,,,,1960,1,,188919,1661229,2015,1472310,18048.72,"",,26461
17230237,,"",,,,2.5,5,,,66,1530,2594,,,1530,6111,1,2,2,439,,,34285599,-118749208,6867,1,400,27110,2061,,97118,9,,1,,,1972,2,,292228,584456,2016,292228,6644.26,"",,11036
10972432,,"",1,,,3,3,,6,,,1150,,,,6037,0,3,,,,2,34305400,-118432000,153170,1,,12447,3101,34213,96368,0,,,,1,1985,,,135909,227762,2016,91853,2827.47,"",,15017
10732121,0.001,2016-03-22,1,,,3,4,,4,,,1895,,,,6037,0,3,,,,2,34168564,-118618862,6764,,,12447,3101,48570,96389,0,,,,1,1954,,,198568,594272,2015,395704,7327.66,"",,33139
10855570,,"",1,,,2,4,,4,,,1751,,,,6037,0,2,,,,2,34161580,-118462214,5818,,,12447,3101,27080,96412,0,,,,1,1965,,,119032,257728,2015,138696,3188.14,"",,19100
11312391,0.127260455657,2017-02-27,1,,,3,4,,8,,,1756,,,,6037,0,3,,,,2,34668227,-118073856,7377,,,5534,3101,,97318,0,,,,1,1993,,,158379,197973,2016,39594,3245.85,Y,14,15295
17052156,,"",,,,2,1,,,66,1035,3261,,,4296,6111,2,2,2,400,,,34465691,-119198001,171870,1,,13091,2061,,97099,4,,,,,2013,1,,748000,2336000,2016,1588000,25068.9,"",,18547
12899700,,"",1,,,3,4,,4,,,2224,,,,6037,0,3,,,,2,34098299,-117788956,8287,,,39308,3101,763090,96494,0,,,,1,2002,,,138646,160654,2015,22008,2103.6,"",,8823
12644861,,"",1,,,4,4,,4,,,2537,,,,6037,0,4,,,,2,33753103,-118296415,7395,,,12447,3101,54300,96221,0,,,,1,2000,,,356400,715000,2015,358600,9173.43,"",,8202
14244038,,"",13,,,3.5,2,,,,,2375,,,,6059,0,3,2,538,,,33793660,-117775154,10400,1,,33252,1286,,97067,7,,1,,,1979,1,,244857,449351,2016,204494,4917.36,"",,28115
11521089,,"",1,,,3,3,,1,,,2616,,,,6037,0,3,,,,2,34011943,-118404594,5004,1,,51617,3101,,96097,0,,,,1,1980,,,313810,579819,2015,266009,7583.76,"",,14605
11661705,,"",,,,5,5,,1,,,3254,,,,6037,0,5,,,,2,34046291,-118513412,18336,1,,12447,3101,19810,96120,0,,,,1,1963,,,285723,1331133,2015,1045410,16361.08,"",,35185
11668624,,"",1,,,5,5,,1,,,4034,,,,6037,0,5,,,,2,34049192,-118524126,6511,,,12447,3101,19810,96120,0,,,,1,2004,,,1537045,2873031,2015,1335986,35061.76,"",,26415
11667989,,"",1,,,4,4,,1,,,4228,,,,6037,0,4,,,,2,34062860,-118551201,17630,1,,12447,3101,19810,96120,0,,,,1,1988,,,558308,1248720,2015,690412,15490.96,"",,30517
12020327,,"",,,,3,1,,4,,,2217,,,,6037,0,3,,,,2,34103393,-118370956,14711,1,,12447,3101,274049,96027,0,,,,1,1981,,,525014,1456864,2015,931850,17857.74,"",,16086
17142750,,"",,,,3,4,,,,1259,2014,,,1259,6111,1,3,2,461,,,34238408,-118986415,6195,,,51239,2061,,97091,8,,,,,1987,2,,221320,340487,2015,119167,3642.64,"",,23950
11466930,,"",,,,2,2,,4,,,1050,,,,6037,0,2,,,,2,33957907,-118432004,177096,1,,12447,3101,276514,96129,0,,,,1,1971,,,100301,158087,2015,57786,2000.85,"",,12088
11074535,,"",,,,2,4,,4,,,1612,,,,6037,0,2,,,,2,34268853,-118524472,7587,1,,12447,3101,31817,96370,0,,,,1,1958,,,77092,107458,2015,30366,1456.79,"",,6855
11180608,,"",1,,,2,3,,6,,,1679,,,,6037,0,2,,,,2,34280487,-118539827,9694,1,,12447,3101,275078,96356,0,,,,1,1974,,,183539,620719,2016,437180,7568.86,"",,13330
17197546,,"",,,,2,3,,,,1992,1992,,,1992,6111,1,2,5,1410,,,34261332,-118914773,43560,,,25974,2061,,97097,6,,,,,1979,1,,281000,644000,2015,363000,7083.44,"",,29286
11240388,,"",1,,,2,2,,1,,,3258,,,,6037,0,2,,,TRUE,2,34541754,-118131948,54155,,,40227,3101,,97329,0,,,,1,1989,,,373573,468528,2015,94955,5646.65,"",,27359
11062868,,"",1,,,2,2,,4,,,1074,,,,6037,0,2,,,,2,34222100,-118505000,323264,1,,12447,3101,33183,96355,0,,,,1,1971,,,51055,83874,2015,32819,1040.73,"",,14924
12327250,,"",1,,,2,3,,7,,,1394,,,,6037,0,2,,,,2,33928509,-118149706,7317,1,,4406,3101,,96102,0,,,,1,1940,,,159908,262237,2015,102329,3339.08,"",,3752
14128953,,"",,7,,1.5,3,,,,,1347,,,,6059,0,1,2,507,,6,33843544,-117858889,1932,1,,16764,1286,274765,97025,6,,1,6,,1973,2,,62810,122965,2016,60155,1604.82,"",,17705
11616607,,"",1,,,3,2,,10,,,1761,,,,6037,0,3,,,,2,34049000,-118444000,13892,,,12447,3101,118920,96006,0,,,,1,1981,,,265990,555581,2015,289591,6765.75,"",,32952
17175035,,"",,,,2.5,3,,,66,620,1518,,,620,6111,1,2,2,448,,,34148019,-119187482,2070,,,47198,2061,,97109,6,,1,,,2003,2,,199798,332996,2015,133198,3821.74,"",,29111
13989238,,"",,,,2.5,4,,,,,2475,,,,6059,0,2,2,451,,,33827581,-117974743,9424,,,16764,1286,118872,97023,8,,1,,,1965,2,,163631,247708,2015,84077,3111.66,"",,31647
12898642,,"",1,,,1,2,,7,,,771,,,,6037,0,1,,,,2,34104867,-117761145,6325,1,,39308,3101,191484,96494,0,,,,1,1970,,,66000,209000,2015,143000,2850.61,"",,14
11541998,-0.0873051769485,2017-07-28,1,,,2,3,,6,,,1276,,,,6037,0,2,,,,2,34003313,-118417567,5382,,,51617,3101,19265,96047,0,,,,1,1944,,,185803,379110,2016,193307,4954.29,"",,6034
11988619,,"",1,,,2,3,,7,,,1707,,,,6037,0,2,,,,2,34078734,-118366740,6599,1,,12447,3101,276450,96029,0,,,,1,1927,,,254878,788513,2015,533635,9670.06,"",,13528
10893693,,"",1,,,4,3,,8,,,2484,,,,6037,0,4,,,,2,34176385,-118405541,7970,1,,12447,3101,268548,96452,0,,,,1,1947,,,420920,737147,2016,316227,9052.42,"",,14478
17272723,,"",,,,3.5,4,,,,1876,3782,,,1876,6111,2,3,2,653,,,34194480,-118910816,6500,,,34278,2061,46736,96351,9,,1,,,2004,2,,485502,971004,2016,485502,10409.08,"",,15585
12048957,0.088,2016-08-19,1,,,4,5,,4,,,3714,,,,6037,0,4,,,,2,34198611,-118236929,12825,,,45457,3101,274857,96327,0,,,,1,1988,,,387288,619254,2015,231966,6967.8,"",,30726
11618055,,"",1,,,3,2,,10,,,1574,,,,6037,0,3,,,,2,34052600,-118437000,8848,,,12447,3101,118920,96005,0,,,,1,1981,,,291237,582474,2015,291237,7093.95,"",,20092
17246956,,"",,,,2,3,,,,1176,1176,,,1176,6111,1,2,2,489,,,34261598,-118737067,4545,,,27110,2061,,97118,6,,,,,1989,1,,202946,338240,2015,135294,4022.34,"",,12789
14165213,,"",13,,,3.5,5,,,,,2584,,,,6059,1,3,2,528,TRUE,,33892497,-117800817,17655,1,,21412,1286,,97078,8,,1,,,1966,1,,263981,935701,2016,671720,10502.34,"",,32499
13911928,,"",,,,2,4,,,,,1290,,,,6059,0,2,2,414,,,33851575,-117961222,6394,1,,16764,1286,118872,97020,7,,,,,1955,1,,61497,448791,2015,387294,5366.86,"",,7381
11143956,,"",1,,,3,3,,4,,,1561,,,,6037,0,3,,,,2,34416459,-118485876,90117,,,54311,3101,37739,96374,0,,,,1,1992,,,182769,413924,2015,231155,5701.49,"",,10102
11078320,,"",1,,,3,4,,8,,,1773,,,,6037,0,3,,,,2,34255000,-118618000,266393,1,,12447,3101,37835,96346,0,,,,1,1973,,,173100,412500,2016,239400,5103.31,"",,27518
11524784,,"",1,,,4,3,,10,,,3207,,,,6037,0,4,,,,2,33972600,-118426000,25820,,,12447,3101,13327,96072,0,,,,1,2004,,,366704,899705,2015,533001,16057.13,"",,8378
11242270,,"",1,,,3,3,,4,,,2774,,,,6037,0,3,,,,2,34495839,-118166031,74762,1,,16677,3101,,97298,0,,,,1,2003,,,311103,409432,2015,98329,6118.38,"",,6430
14382887,,"",1,,,3,4,,,,,3195,,,,6059,1,3,2,567,,6,33592718,-117696303,8004,1,,25458,1286,,96971,8,,,,,1976,2,,174326,218569,2015,44243,2233.02,"",,22830
12117593,,"",1,,,2,3,,7,,,1909,,,,6037,0,2,,,,2,34162199,-118103236,7069,,,47019,3101,273539,96292,0,,,,1,1928,,,254995,800684,2015,545689,9372.85,"",,12060
12769036,,"",1,,,2,3,,7,,,1254,,,,6037,0,2,,,,2,34044045,-118006582,9938,1,,113576,3101,,96490,0,,,,1,1963,,,129031,311805,2015,182774,4218.49,"",,31219
12028763,,"",1,,,2,2,,4,,,1866,,,,6037,0,2,,,,2,34113673,-118326064,5242,,,12447,3101,274049,96049,0,,,,1,1980,,,456747,1093439,2015,636692,13447.73,"",,29685
10777915,,"",1,,,1,1,,7,,,678,,,,6037,0,1,,,,2,34200200,-118523000,108493,1,,12447,3101,40548,96364,0,,,,1,1976,,,38696,64948,2015,26252,867.25,"",,18164
12104442,,"",1,,,3,5,,7,,,1576,,,,6037,0,3,,,,2,34159841,-118148608,4800,,,47019,3101,274695,96291,0,,,,1,1922,,,153924,449672,2015,295748,5347.84,"",,23227
11066938,,"",1,,,3,3,,4,,,2269,,,,6037,0,3,,,,2,34292330,-118565421,5814,,,12447,3101,275078,96356,0,,,,1,1989,,,263563,617561,2015,353998,7991.69,"",,13942
17134962,,"",,,,2,4,,,,1878,1878,,,1878,6111,1,2,2,420,,,34229970,-119047214,13270,1,580,51239,2061,,97089,7,,,,,1973,1,,192598,320994,2016,128396,3431.3,"",,6518
11031007,-0.0336,2016-05-19,,,,2,3,,7,,,1120,,,,6037,0,2,,,,7,34228145,-118398266,9894,,,12447,3101,41131,96375,0,,,,1,1954,,,93526,233817,2015,140291,3054.81,"",,13216
12096162,0.008,2016-01-29,1,,,3,2,,7,,,1121,,,,6037,0,3,,,,2,34161000,-118160000,113236,1,,47019,3101,274684,96291,0,,,,1,1983,,,196566,239811,2015,43245,5278.98,"",,13965
17262876,,"",,,,2.5,3,,,,697,1299,,,697,6111,1,2,2,0,,,34275400,-118688000,,,,27110,2061,,97116,5,,1,,,1986,2,,138027,230041,2015,92014,2720.64,"",,34318
17250095,,"",,,,1.5,2,,,,566,1137,,,566,6111,0,1,2,0,,,34265900,-118665000,,,,27110,2061,,97116,5,,1,,,1986,2,,122234,203721,2015,81487,2404.86,"",,9911
11568740,,"",1,,,3,3,,1,,,2254,,,,6037,0,3,,,,2,34052100,-118462000,84563,,,12447,3101,113910,96030,0,,,,1,1994,,,372904,1183176,2015,810272,14395.42,"",,17415
17194634,,"",,,,4.5,4,,,66,2812,5590,,,2812,6111,3,4,5,1218,,,34164149,-118996610,16732,,,34278,2061,46736,96351,11,,1,,,2013,2,,919586,1532814,2015,613228,16581.78,"",,2323
12040511,,"",1,,,3,4,,4,,,2452,,,,6037,0,3,,,,2,34246449,-118252507,16450,1,,45457,3101,273400,96330,0,,,,1,1969,,,133527,163695,2015,30168,1918.86,"",,6493
10987451,,"",1,,,2,4,,7,,,1679,,,,6037,0,2,,,,2,34264954,-118405850,7524,1,,12447,3101,40215,96361,0,,,,1,1974,,,122915,250919,2015,128004,3275.5,"",,31673
11089558,,"",1,,,5,5,,4,,,3989,,,,6037,0,5,,,,2,34244729,-118560185,17500,,,12447,3101,33183,96354,0,,,,1,1977,,,246301,554369,2015,308068,7054.32,"",,8930
17146333,,"",,,,4.5,4,,,,1936,3669,,,1936,6111,1,4,2,658,,,34222708,-119207301,10104,,,13150,2061,,97107,7,,1,,,2005,2,,362559,725118,2016,362559,8648.84,"",,19985
11065723,,"",1,,,3,3,,8,,,1250,,,,6037,0,3,,,,2,34276400,-118559000,153650,1,,12447,3101,275078,96356,0,,,,1,1974,,,129855,341724,2016,211869,4212.85,"",,1466
14200609,,"",13,,,3.5,4,,,,,3754,,,,6059,0,3,2,690,,,33883973,-117743472,26000,1,,21412,1286,,97079,10,,1,,,1983,2,,355760,741926,2016,386166,8748.42,"",,33713
17135196,,"",,,,2,3,,,,1244,1244,,,1244,6111,1,2,2,0,,,34222340,-119045875,2253,,,51239,2061,,97089,5,,,,,1975,1,,187346,312239,2015,124893,3322.4,"",,23984
10786971,,"",,,,2,3,,8,,,1383,,,,6037,0,2,,,,2,34191778,-118574028,7499,1,,12447,3101,27987,96341,0,,,,1,1958,,,126990,387828,2016,260838,4837.96,"",,19202
13925258,,"",,,,2.5,4,,,,,2574,,,,6059,0,2,2,441,TRUE,,33794040,-118073748,11036,1,,46314,1286,,96218,6,,1,,,2003,1,,296605,1325974,2015,1029369,13601.92,"",,7117
11948580,,"",1,,,2,1,,6,,,1104,,,,6037,0,2,,,,2,34110400,-118266000,43537,1,,12447,3101,268473,96020,0,,,,1,1973,,,90356,214211,2016,123855,2557.31,"",,9770
17168025,,"",,,,2,4,,,,1227,1227,,,1227,6111,1,2,1,396,,,34172213,-119186985,6119,,,13150,2061,,97104,6,,,,,1956,1,,34628,48862,2015,14234,49.08,"",,4332
10841444,,"",1,,,2,2,,7,,,793,,,,6037,0,2,,,,2,34184400,-118432000,16005,1,,12447,3101,268548,96410,0,,,,1,1985,,,73039,91292,2015,18253,1109.15,"",,1072
11091680,,"",,,,2,4,,4,,,1500,,,,6037,0,2,,,,2,34240373,-118539231,8153,1,,12447,3101,33183,96354,0,,,,1,1957,,,165763,474370,2015,308607,5900.13,"",,30449
14667847,,"",,7,,2.5,2,,,,,1526,,,,6059,0,2,2,0,,6,33628545,-117867527,,,,53571,1286,,96978,6,,1,6,,1976,1,TRUE,134517,402059,2015,267542,4554.02,"",,7031
10754991,,"",1,,,3,4,,4,,,2516,,,,6037,0,3,,,TRUE,2,34136063,-118651994,7180,,,37688,3101,,96337,0,,,,1,1989,,,386912,984691,2015,597779,12284.94,"",,6595
10720214,,"",,,,1,1,,4,,,1112,,,,6037,0,1,,,,7,34207983,-118607033,6538,1,,12447,3101,30731,96338,0,,,,1,1947,,,84067,420355,2016,336288,5208.81,"",,28013
10909337,0.0153362376708,2017-04-18,,,,1,1,,6,,,642,,,,6037,0,1,,,,7,34144288,-118372215,129399,1,,12447,3101,47880,96447,0,,,,1,1956,,,89979,219487,2016,129508,2704.14,"",,14186
17133462,,"",,,,2.5,3,,,,756,1511,,,756,6111,1,2,2,0,,,34221134,-119064162,,,,51239,2061,,97089,7,,1,,,1997,2,,36729,50983,2015,14254,607.96,"",,13470
17252457,,"",,,,2,4,,,,1304,1304,,,1304,6111,0,2,1,399,,,34257462,-118754967,6500,1,525,27110,2061,,97118,8,,,,,1964,1,,105752,302900,2015,197148,3665.42,"",,27776
10846835,,"",1,,,2,3,,8,,,2047,,,,6037,0,2,,,,2,34169369,-118438712,6945,1,,12447,3101,27080,96410,0,,,,1,1960,,,125091,625461,2016,500370,7630.2,"",,6005
11154989,,"",1,,,2,3,,6,,,948,,,,6037,0,2,,,,2,34421200,-118451000,61194,1,,54311,3101,37739,96401,0,,,,1,1984,,,77800,239000,2016,161200,3242.98,"",,1409
14612089,,"",1,,,1,2,,,,,928,,,,6059,0,1,1,0,,6,33923500,-117960000,,1,,18874,1286,,96186,4,,,6,,1970,1,,50371,165396,2016,115025,2064.7,"",,18088
10724175,,"",1,,,3,4,,1,,,3585,,,,6037,0,3,,,,2,34208127,-118650428,12119,1,,12447,3101,268588,96339,0,,,,1,1987,,,420736,709749,2015,289013,8878.76,"",,12584
11891623,,"",1,,,4,5,,4,,,2614,,,,6037,0,4,,,,2,34124751,-118095700,9693,,,54299,3101,273572,96296,0,,,,1,1949,,,202366,777816,2015,575450,10618.93,"",,31357
10917174,,"",1,,,6,7,,12,,,9600,,,,6037,0,6,,,,2,34126260,-118400724,38549,1,,12447,3101,47880,96086,0,,,,1,1988,,,2105859,5190303,2016,3084444,62517.69,"",,1768
12010654,,"",1,,,2,1,,4,,,1210,,,,6037,0,2,,,,2,34098900,-118320000,13104,,,12447,3101,32059,96009,0,,,,1,2005,,,216601,512303,2015,295702,6320.73,"",,25968
10864622,,"",1,,,4,4,,4,,,2826,,,,6037,0,4,,,,2,34141139,-118460015,34480,1,,12447,3101,27080,96412,0,,,,1,1959,,,564456,1427971,2015,863515,17641.27,"",,23694
11779634,,"",1,,,2,2,,9,,,1193,,,,6037,0,2,,,,2,34045100,-118261000,83398,1,,12447,3101,268118,95996,0,,,,1,1983,,,110595,151049,2016,40454,1951.04,"",,1550
12594334,,"",,,,3,4,,7,,,2192,,,,6037,0,3,,,,2,33835213,-118302169,7146,1,,12447,3101,273930,96159,0,,,,1,1972,,,108242,270622,2015,162380,3667.17,"",,22857
12701266,,"",,,,2,3,,4,,,1736,,,,6037,0,2,,,TRUE,2,33722174,-118324134,6952,,,12447,3101,54300,96222,0,,,,1,1964,,,90603,137704,2015,47101,1970.64,"",,12620
17109838,,"",,,,2,3,,,,1238,1238,,,1238,6111,1,2,2,468,,,34267619,-119182748,6200,,,34543,2061,,97084,5,,,,,1964,1,,163278,272125,2015,108847,2879.3,"",,10751
12641690,,"",1,,,3,2,,4,,,1588,,,,6037,0,3,,,,2,33764007,-118306389,545916,1,,12447,3101,54300,96222,0,,,,1,1982,,,53016,86033,2015,33017,1146.09,"",,3925
14255594,,"",5,,,2,3,,,,,1819,,,,6059,1,2,2,480,TRUE,6,33755176,-117818400,10195,1,,27491,1286,,97016,7,,,,,1957,1,,111117,699000,2015,587883,8558.72,"",,12590
17157615,,"",,,,1.5,3,,,,1455,1455,,,1455,6111,1,1,2,461,,,34189388,-119240672,4079,,,13150,2061,,97106,5,,1,,,1976,1,,133368,274195,2015,140827,3360.3,"",,3189
13879852,,"",,,,1.5,3,,,,,1501,,,,6059,1,1,1,360,,,33841734,-117900579,6588,,,16764,1286,274765,97024,6,,1,,,1952,1,,71696,332947,2015,261251,4050.14,"",,29526
11860152,,"",1,,,3,3,,4,,,1795,,,,6037,0,3,,,,2,34043448,-118083951,911,1,,54212,3101,,96510,0,,,,1,1979,,,65255,215448,2015,150193,2859.81,"",,3314
17115081,,"",,,,2,4,,,,1536,1536,,,1536,6111,1,2,2,456,,,34261552,-119200239,6098,,,34543,2061,116692,97083,7,,,,,1965,1,,136662,210239,2016,73577,2310.44,"",,26644
12037102,,"",13,,,0,0,3,7,,,,,16240,,6037,0,,,,,,34102884,-118290514,11837,,,12447,3101,274359,96008,0,,,,2,1930,1,,171063,374626,2015,203563,5773.35,"",,15810
17143947,,"",,,,3.5,4,,,,2127,3210,,,2127,6111,1,3,3,751,,,34239680,-118976490,27450,1,722,51239,2061,,97091,8,,1,,,1989,2,,486689,973378,2015,486689,10412.16,"",,3479
11168822,,"",1,,,1,1,,8,,,696,,,,6037,0,1,,,,2,34405700,-118555000,571076,1,,54311,3101,48200,96378,0,,,,1,1985,,,116052,190921,2016,74869,3235.87,"",,7249
10970097,,"",,,,2,2,,7,,,1018,,,,6037,0,2,,,,7,34318436,-118425539,4507,,,12447,3101,34213,96368,0,,,,1,1947,,,88086,243856,2015,155770,3060.91,Y,12,9087
17193025,,"",,,,4,4,,,,4300,4300,,,4300,6111,3,4,2,695,,,34156767,-118986835,24840,1,550,34278,2061,46736,96351,9,,,,,1999,1,,603500,1725000,2016,1121500,18558.92,"",,6879
14206207,0.0373,2016-11-29,,,,5,4,,,,,4817,,,,6059,1,4,2,701,TRUE,,33848421,-117769310,10500,1,,16764,1286,113455,97026,0,,2,,,2002,,,685503,1576076,2015,890573,16808.82,"",,27991
17125780,,"",,,,1.5,2,,,,1140,1140,,,1140,6111,1,1,1,378,,,34242998,-119026496,8936,,,51239,2061,,97089,6,,1,,,1959,1,,136789,295297,2016,158508,3227.22,"",,19925
11521727,,"",,,,3,3,,4,,,2601,,,,6037,0,3,,,,2,34011127,-118395353,6561,1,,51617,3101,762188,96097,0,,,,1,1952,,,191863,250388,2015,58525,3656.62,"",,3821
13999735,,"",,,,1.5,3,,,,,1680,,,,6059,0,1,1,380,,,33790061,-118014834,6370,1,,24832,1286,,97052,6,,1,,,1960,1,,97464,122934,2015,25470,1977.16,"",,26549
17293725,-0.001,2016-06-22,,,,3,4,,,,1503,2645,,,1503,6111,1,3,2,591,,,34151784,-118850180,13000,,,41673,2061,,96384,7,,,,,1978,2,,324000,928000,2015,604000,10416.16,"",,32757
11128625,,"",1,,,2,3,,4,,,4759,,,,6037,0,2,,,,2,34285824,-118555207,8798,1,,12447,3101,275078,96356,0,,,,1,1975,,,599541,966176,2015,366635,11999.01,"",,9754
17286139,,"",,,,2,4,,,,1872,1872,,,1872,6111,1,2,2,462,,,34176644,-118890519,9645,1,442,34278,2061,46736,96351,8,,,,,1977,1,,216784,361302,2016,144518,3828.52,"",,12387
10895890,,"",1,,,3,5,,4,,,2532,,,,6037,0,3,,,,2,34171128,-118411629,5476,1,,12447,3101,268551,96452,0,,,,1,1972,,,359307,887250,2015,527943,10972.15,"",,21189
10858620,,"",1,,,2,2,,4,,,1289,,,,6037,0,2,,,,2,34148100,-118442000,57110,1,,12447,3101,27080,96424,0,,,,1,1971,,,99941,203211,2015,103270,2558.66,Y,14,14246
11982995,,"",1,,,1,2,,1,,,979,,,,6037,0,1,,,,2,34062900,-118312000,51474,1,,12447,3101,274517,95986,0,,,,1,1990,,,169900,445000,2015,275100,5465.06,"",,30253
11270119,,"",1,,,3,3,,4,,,2209,,,,6037,0,3,,,,2,34661610,-118189343,11543,1,,5534,3101,,97319,0,,,,1,1980,,,225000,3e+05,2015,75000,4405.59,"",,4134
11643445,,"",1,,,2,2,,,,,1492,,,,6037,0,2,,,,2,34061200,-118436000,18364,1,,12447,3101,118920,96005,0,,,,1,1964,,,175524,388660,2015,213136,4801.05,"",,24405
14678091,,"",1,7,,1,1,,,,,676,,,,6059,0,1,1,0,,6,33904500,-117882000,,1,,24812,1286,,97043,3,,,6,,1977,1,,51189,102682,2016,51493,1454.7,"",,27573
14244027,,"",13,,,2.5,4,,,,,2774,,,,6059,0,2,2,647,,,33794643,-117776400,6650,,,33252,1286,,97067,8,,1,,,1979,2,,235541,547785,2015,312244,6120.04,"",,332
14142865,,"",13,,,2.5,3,,,,,3442,,,,6059,0,2,2,528,,,33894410,-117957292,14000,1,,24812,1286,,97041,7,,1,,,1965,2,,280148,496948,2016,216800,5653.74,"",,20758
17265134,,"",,,,2,3,,,,838,1138,,,838,6111,0,2,2,0,,,34180553,-118908632,3049,,,34278,2061,46736,96351,5,,,,,1972,2,,157344,314688,2015,157344,3289.86,"",,8918
17145187,,"",,,,3.5,5,,,,1809,3067,,,1809,6111,2,3,2,600,,,34221577,-119204270,7885,,,13150,2061,,97107,9,,1,,,1987,2,,353471,589115,2015,235644,7272.44,"",,19366
10725095,,"",1,,,3,4,,4,,,1882,,,,6037,0,3,,,,2,34196124,-118645940,9264,1,,12447,3101,268588,96342,0,,,,1,1963,,,315271,599394,2015,284123,7514.92,"",,30633
14494278,,"",13,,,2.5,4,,,,,3418,,,,6059,3,2,2,483,,,33626026,-117640181,8400,,,12773,1286,,96996,8,,1,,,1980,2,,305772,755395,2015,449623,7779.34,"",,4577
10874406,,"",1,,,2,4,,7,,,1710,,,,6037,0,2,,,,2,34220884,-118405933,6002,,,12447,3101,41131,96450,0,,,,1,1954,,,54646,82162,2015,27516,4771.06,"",,11965
11130276,,"",,,,3,5,,7,,,1948,,,,6037,0,3,,,,2,34365339,-118547059,10901,1,,54311,3101,26134,96352,0,,,,1,1966,,,83216,122028,2015,38812,2107.72,"",,14807
13057475,,"",1,,,2,3,,4,,,1796,,,,6037,0,2,,,,2,34018919,-117804295,12457,1,,24384,3101,,96505,0,,,,1,1960,,,141137,190835,2015,49698,2689.91,"",,17599
